no.,time,dht_humidity,dht_temperature,aw_current_temp,aw_current_rftemp,aw_current_rftemp_shade,aw_current_hum,aw_current_israining,aw_future_temp,aw_future_rftemp,aw_future_hum,ds_current_temp,ds_current_rftemp,ds_current_hum,ds_future_temp,ds_future_rftemp,ds_future_hum
648,23 Sep 2019 08:10,91.9,12.6,10.0,7.6,7.6,93,False,17.2,17.2,60,10.82,10.82,91.0,17.31,17.31,55.00000000000001
649,23 Sep 2019 10:10,94.1,12.6,12.2,10.6,10.6,93,False,16.3,16.6,61,11.7,11.7,88.0,17.4,17.4,53.0
650,23 Sep 2019 12:10,92.2,13.8,13.9,12.0,11.0,76,False,14.5,13.3,65,14.21,14.21,79.0,15.77,15.77,56.99999999999999
651,23 Sep 2019 14:10,88.0,14.8,15.0,13.3,12.1,71,False,11.6,10.0,75,15.48,15.48,70.0,12.96,12.96,65.0
652,23 Sep 2019 16:10,75.0,16.8,16.1,14.8,13.8,63,False,10.2,8.1,80,15.74,15.74,66.0,11,11,71.0
653,23 Sep 2019 18:10,70.6,16.7,13.9,10.8,10.8,67,False,8.9,7.5,84,13.77,13.77,67.0,9.44,7.39,76.0
654,23 Sep 2019 20:10,71.9,15.0,12.2,9.0,9.0,71,False,7.8,7.0,86,10.65,10.65,81.0,7.53,5.3,86.0
655,23 Sep 2019 22:10,74.9,13.6,10.0,6.7,6.7,81,False,6.9,6.7,88,9.68,7.41,82.0,6,3.77,91.0
656,24 Sep 2019 00:10,77.8,12.0,7.8,4.5,4.5,87,False,4.6,3.6,99,8.05,5.36,85.0,5.28,2.83,94.0
657,24 Sep 2019 02:10,82.8,10.7,7.2,4.5,4.5,93,False,7.7,7.4,83,6.84,4.6,91.0,6.58,4.08,86.0
658,24 Sep 2019 04:10,84.8,10.0,6.1,3.9,3.9,93,False,11.6,13.8,70,5.78,3.35,90.0,10.55,10.55,71.0
659,24 Sep 2019 06:10,86.8,9.0,6.1,3.9,3.9,93,False,14.4,17.7,62,5.18,2.37,91.0,14.43,14.43,56.99999999999999
660,24 Sep 2019 08:10,86.2,9.3,7.2,5.2,5.2,87,False,16.3,19.2,56,6.58,4.27,84.0,17.42,17.42,51.0
661,24 Sep 2019 10:10,87.3,8.8,7.2,5.7,4.5,93,False,17.2,19.2,50,9.18,7.43,76.0,18.62,18.62,48.0
662,24 Sep 2019 12:10,88.6,9.4,8.9,8.8,7.0,87,False,14.4,14.7,62,10.81,10.81,72.0,16.98,16.98,56.00000000000001
663,24 Sep 2019 14:10,90.1,10.1,12.8,15.3,12.4,76,False,11.5,10.3,73,12.03,12.03,76.0,13.01,13.01,71.0
664,24 Sep 2019 16:10,78.2,14.1,15.0,17.7,15.2,67,False,10.3,8.5,76,15.36,15.36,65.0,11.02,11.02,83.0
665,24 Sep 2019 18:10,75.2,15.1,15.0,16.0,16.0,71,False,9.0,7.7,84,14.07,14.07,72.0,9.79,8.01,92.0
666,24 Sep 2019 20:10,85.3,14.1,8.9,9.6,9.6,93,False,7.8,7.0,89,8.62,7.58,100,8.64,6.69,100
667,24 Sep 2019 22:10,91.2,11.8,7.8,8.6,8.6,100,False,7.3,6.1,91,7.51,7.51,100,6.88,4.67,100
668,25 Sep 2019 00:10,92.0,11.1,8.9,9.6,9.6,87,False,7.5,6.2,85,8.11,7.11,97.0,7.28,4.91,100
669,25 Sep 2019 02:10,87.0,11.5,7.8,8.0,8.0,93,False,9.0,7.8,81,8.1,8.1,88.0,8.65,6.39,91.0
670,25 Sep 2019 04:10,86.5,11.1,7.8,8.0,8.0,87,False,12.8,12.4,70,7.45,6.59,87.0,11.52,11.52,78.0
671,25 Sep 2019 06:10,87.7,10.5,7.2,4.5,4.5,93,False,15.8,16.3,63,7.11,4.84,91.0,14.44,14.44,68.0
672,25 Sep 2019 08:10,87.3,9.9,7.8,6.3,6.3,81,False,17.1,17.5,61,7.73,5.58,84.0,16.76,16.76,63.0
673,25 Sep 2019 10:10,70.5,13.7,12.2,11.4,9.4,71,False,16.9,16.6,68,11.66,11.66,70.0,15.8,15.8,72.0
674,25 Sep 2019 12:10,69.5,13.9,15.0,15.6,13.0,62,False,15.9,15.4,75,15.35,15.35,62.0,15.04,15.04,80.0
675,25 Sep 2019 14:10,67.2,15.9,16.1,14.1,13.3,63,False,13.9,14.0,90,16.69,16.69,66.0,14.04,14.04,90.0
676,25 Sep 2019 16:10,76.2,15.8,15.0,14.1,14.1,76,True,12.6,12.2,96,14.42,14.42,80.0,12.92,12.92,100
677,25 Sep 2019 18:10,93.0,15.2,15.0,13.9,13.9,82,False,12.3,10.9,96,13.9,13.9,93.0,12.34,12.34,100
678,25 Sep 2019 20:10,93.0,15.1,13.9,11.9,11.9,93,True,12.0,12.7,97,13.12,13.12,100,11.85,11.85,100
679,25 Sep 2019 22:10,97.2,14.7,13.9,13.3,13.3,93,True,12.0,12.8,95,13.4,13.4,98.0,11.93,11.93,100
680,26 Sep 2019 00:10,98.2,14.8,12.8,13.2,13.2,100,False,12.0,10.8,94,13.05,13.05,100,12.03,12.03,100
681,26 Sep 2019 02:10,99.5,14.1,12.2,12.3,12.3,100,False,12.3,11.1,97,13.18,13.18,94.0,12.24,12.24,100
682,26 Sep 2019 04:10,99.5,14.1,12.2,11.9,11.9,100,False,13.6,13.1,94,13.11,13.11,94.0,13.65,13.65,92.0
683,26 Sep 2019 06:10,99.2,14.2,12.2,12.3,12.3,100,False,14.4,16.3,90,12.27,12.27,100,14.26,14.26,89.0
684,26 Sep 2019 08:10,99.8,13.9,12.8,13.9,13.9,100,False,15.4,17.2,86,12.53,12.53,97.0,14.3,14.3,87.0
685,26 Sep 2019 10:10,99.9,14.5,13.9,15.3,15.3,93,False,14.8,14.7,88,13.97,13.97,96.0,15.24,15.24,82.0
686,26 Sep 2019 12:10,99.1,15.2,15.0,16.2,16.2,87,False,14.2,14.8,90,15.06,15.06,89.0,15.28,15.28,83.0
687,26 Sep 2019 14:10,97.4,15.6,16.1,17.6,17.6,82,False,12.6,12.1,98,15.59,15.59,85.0,13.14,13.14,95.0
688,26 Sep 2019 16:10,96.0,16.4,15.0,14.6,14.6,87,False,12.2,12.8,99,15.77,15.77,84.0,11.96,11.96,100
689,26 Sep 2019 18:10,96.5,16.1,15.0,15.2,15.2,87,False,11.6,12.6,100,13.82,13.82,96.0,10.98,10.98,100
690,26 Sep 2019 20:10,97.1,15.4,13.9,14.1,14.1,93,False,11.1,12.6,99,12.49,12.49,100,9.19,9.19,100
691,26 Sep 2019 22:10,98.9,15.3,13.9,14.1,14.1,93,False,10.6,12.1,98,12.91,12.91,97.0,9.2,9.2,100
692,27 Sep 2019 00:10,98.8,15.3,13.9,13.3,13.3,93,False,10.4,11.7,98,13.09,13.09,100,9.31,9.31,100
693,27 Sep 2019 02:10,99.9,14.9,13.9,13.3,13.3,93,False,11.5,12.3,97,12.6,12.6,100,10.38,10.38,100
694,27 Sep 2019 04:10,99.9,14.9,13.9,12.9,12.9,93,False,13.7,15.0,90,13.69,13.69,95.0,13.13,13.13,89.0
695,27 Sep 2019 06:10,99.9,14.8,12.8,12.8,12.8,100,True,16.0,17.2,78,13.13,13.13,100,15.51,15.51,86.0
696,27 Sep 2019 08:10,99.9,14.5,12.8,12.8,12.8,100,False,17.2,18.5,72,14.26,14.31,99.0,18.17,18.17,73.0
697,27 Sep 2019 10:10,99.9,14.5,13.9,15.1,15.1,100,False,18.4,17.7,67,14.67,14.72,97.0,19.43,19.43,66.0
698,27 Sep 2019 12:10,99.9,15.0,16.1,15.7,14.6,82,False,16.7,15.6,74,16.05,16.05,83.0,18.6,18.6,67.0
699,27 Sep 2019 14:10,94.4,16.4,17.2,17.7,16.2,77,False,14.7,11.4,86,16.45,16.45,79.0,15.12,15.12,84.0
700,27 Sep 2019 16:10,87.6,18.0,17.8,16.9,16.9,67,False,14.5,11.2,89,18.49,18.49,68.0,14.53,14.53,89.0
701,27 Sep 2019 18:10,83.5,18.3,17.2,15.6,15.6,77,False,14.1,10.5,97,16.72,16.72,76.0,14.47,14.47,94.0
702,27 Sep 2019 20:10,90.7,17.1,16.1,14.0,14.0,82,False,13.9,12.1,97,15.02,15.02,86.0,14.8,14.8,94.0
703,27 Sep 2019 22:10,93.0,16.6,15.0,13.0,13.0,87,False,14.0,11.0,96,15.68,15.68,86.0,14.79,14.86,97.0
704,28 Sep 2019 00:10,95.9,16.3,15.0,11.9,11.9,93,False,14.0,12.3,96,15.01,15.05,95.0,14.36,14.44,99.0
705,28 Sep 2019 02:10,98.7,16.0,13.9,11.4,11.4,100,False,14.2,10.5,98,15.07,15.12,95.0,13.6,13.62,100
706,28 Sep 2019 04:10,99.7,15.6,15.0,14.2,14.2,93,True,15.6,14.4,92,14.36,14.46,100,15.07,15.07,93.0
707,28 Sep 2019 06:10,99.9,15.7,15.0,12.0,12.0,100,True,17.2,17.0,79,14.66,14.79,100,16.37,16.37,83.0
708,28 Sep 2019 08:10,99.9,15.9,15.0,14.5,14.5,93,False,18.7,16.1,69,14.98,15.12,99.0,18.12,18.12,73.0
709,28 Sep 2019 10:10,99.9,15.4,15.0,14.1,13.0,87,False,17.9,18.3,69,15.35,15.35,84.0,18.77,18.77,70.0
710,28 Sep 2019 12:10,95.7,16.2,16.1,16.3,14.0,77,False,16.2,16.3,78,15.7,15.7,75.0,17.77,17.77,71.0
711,28 Sep 2019 14:10,79.9,19.4,17.8,17.6,16.0,67,False,13.3,11.3,94,17.36,17.36,70.0,15.01,15.01,81.0
712,28 Sep 2019 16:10,79.9,19.7,18.9,18.7,17.6,63,False,12.9,11.8,94,18.12,18.12,67.0,13.95,13.95,85.0
713,28 Sep 2019 18:10,77.5,18.9,16.1,16.6,16.6,77,False,12.5,11.1,95,16.8,16.8,72.0,13.65,13.65,88.0
714,28 Sep 2019 20:10,90.0,17.5,15.0,14.7,14.7,87,False,12.2,11.1,95,14,14,87.0,13.12,13.12,88.0
715,28 Sep 2019 22:10,96.6,15.9,13.9,13.6,13.6,87,False,11.6,10.3,94,13.78,13.78,88.0,12.71,12.71,89.0
716,29 Sep 2019 00:10,96.4,15.2,12.8,12.4,12.4,87,False,11.7,9.5,92,12.96,12.96,90.0,12.23,12.23,92.0
717,29 Sep 2019 02:10,96.3,14.2,12.8,13.0,13.0,87,False,12.5,10.2,91,12.87,12.87,90.0,12.66,12.66,93.0
718,29 Sep 2019 04:10,95.5,14.4,12.8,12.4,12.4,87,False,15.1,13.2,79,12.4,12.4,90.0,14.58,14.58,84.0
719,29 Sep 2019 06:10,95.7,13.9,12.8,11.8,11.8,87,False,16.8,15.4,69,12.78,12.78,90.0,16.11,16.11,77.0
720,29 Sep 2019 08:10,95.2,13.9,12.8,13.0,11.8,87,False,17.3,15.5,67,12.78,12.78,91.0,17.26,17.26,72.0
721,29 Sep 2019 10:10,94.8,14.4,16.1,16.4,14.6,77,False,16.7,15.4,70,15.39,15.39,77.0,18.36,18.36,63.0
722,29 Sep 2019 12:10,83.9,17.6,17.2,16.9,15.6,67,False,15.8,14.4,73,17.64,17.64,67.0,17.62,17.62,63.0
723,29 Sep 2019 14:10,73.0,19.1,17.8,16.7,15.6,63,False,14.1,12.8,80,19.32,19.32,56.99999999999999,16.37,16.37,68.0
724,29 Sep 2019 16:10,70.3,18.6,17.8,16.9,16.9,59,False,12.6,11.1,88,18.13,18.13,60.0,15.83,15.83,71.0
725,29 Sep 2019 18:10,72.4,18.2,16.1,15.4,15.4,77,True,14.5,12.7,81,16.53,16.53,67.0,15.79,15.79,75.0
726,29 Sep 2019 20:10,87.8,17.2,15.0,13.1,13.1,82,False,14.7,11.0,83,14.79,14.79,79.0,16.05,16.05,78.0
727,29 Sep 2019 22:10,89.6,15.9,13.9,11.4,11.4,82,True,14.9,12.7,80,13.34,13.34,91.0,15.78,15.78,77.0
728,30 Sep 2019 00:10,91.3,15.7,13.9,11.9,11.9,87,True,14.8,12.1,79,13.59,13.59,91.0,16.02,16.02,76.0
729,30 Sep 2019 02:10,96.0,15.2,12.8,10.8,10.8,93,False,14.7,9.8,86,14.01,14.01,89.0,15.93,15.93,82.0
730,30 Sep 2019 04:10,96.2,15.2,13.9,12.5,12.5,93,False,16.9,12.7,78,14.33,14.33,83.0,16.31,16.31,86.0
731,30 Sep 2019 06:10,95.1,15.7,15.0,13.3,13.3,82,False,15.2,10.6,84,15.41,15.41,83.0,15.75,15.75,88.0
732,30 Sep 2019 08:10,93.4,16.0,15.0,13.7,13.7,87,True,14.2,8.4,92,15.27,15.27,83.0,14.85,14.85,91.0
733,30 Sep 2019 10:10,99.6,15.3,17.2,16.4,15.3,82,True,13.5,7.3,84,15.44,15.51,94.0,13.52,13.52,89.0
734,30 Sep 2019 12:10,96.1,16.8,16.1,14.0,14.0,93,True,12.1,5.1,92,15.92,15.92,89.0,13.02,13.02,87.0
735,30 Sep 2019 14:10,99.9,16.0,16.1,13.5,12.4,87,False,11.0,4.7,99,14.49,14.49,93.0,12.78,12.78,89.0
736,30 Sep 2019 16:10,97.5,16.3,12.8,7.9,7.9,93,False,11.3,5.9,91,15.45,15.45,78.0,12.35,12.35,87.0
737,30 Sep 2019 18:10,99.1,14.1,12.2,6.1,6.1,93,False,10.9,6.2,89,12.51,12.51,90.0,12,12,88.0
738,30 Sep 2019 20:10,99.9,12.3,12.2,6.1,6.1,93,True,10.4,5.7,89,11.85,11.85,94.0,11.48,11.48,93.0
739,30 Sep 2019 22:10,99.9,12.4,12.2,6.8,6.8,87,False,9.7,5.9,87,11.66,11.66,91.0,10.73,10.73,93.0
740,01 Oct 2019 00:10,99.9,12.8,12.2,8.4,8.4,87,False,8.9,5.0,93,11.79,11.79,88.0,10.49,10.49,94.0
741,01 Oct 2019 02:10,97.3,12.7,11.1,7.3,7.3,87,False,10.2,7.2,92,11.84,11.84,88.0,10.72,10.72,98.0
742,01 Oct 2019 04:10,94.7,12.0,11.1,8.9,8.9,81,False,12.7,9.8,82,10.4,10.4,82.0,12.85,12.85,89.0
743,01 Oct 2019 06:10,95.4,11.5,10.0,8.2,8.2,93,False,14.3,12.1,72,9.67,7.96,90.0,14.09,14.09,83.0
744,01 Oct 2019 08:10,98.0,11.4,11.1,10.5,9.4,87,False,14.7,13.2,71,10.45,10.45,96.0,15.27,15.27,74.0
745,01 Oct 2019 10:10,92.5,13.5,13.9,13.2,12.1,76,False,15.4,13.9,72,14.14,14.14,78.0,16.11,16.11,70.0
746,01 Oct 2019 12:10,82.8,16.0,15.0,14.1,12.7,71,False,15.8,13.8,71,15.38,15.38,70.0,16.97,16.97,67.0
